url,ID,nickname,comment,like,time
https://weibo.cn/comment/hot/IBk3yAQFo?rl=2,2092111705,黎怂怂丶,我们的祖国很优秀，我们也要加油！,4,2020-04-01 17:36:32
https://weibo.cn/comment/hot/IBk3yAQFo?rl=2,2704507287,怕不怕我啾了你的奶膘,我为我的祖国感到自豪,1,2020-04-01 17:54:14
https://weibo.cn/comment/hot/IBk3yAQFo?rl=2,2947915491,十里温柔_bz,中国真,1,2020-04-01 17:39:36
https://weibo.cn/comment/hot/IBk3yAQFo?rl=2,5892495544,极品爆笑哥,早点结束,2,2020-04-01 17:36:51
https://weibo.cn/comment/hot/IBk3yAQFo?rl=2,5496991875,小初熏,希望这些国家能记得中国的好，别一边念着好，一边还背地来一刀。,3,2020-04-01 17:28:28
https://weibo.cn/comment/hot/IBk3yAQFo?rl=2,kanjiuerg,阚酒儿的酒儿酱,希望疫情能尽快过去,1,2020-04-01 17:26:01
https://weibo.cn/comment/hot/IBk3yAQFo?rl=2,7356791299,風月俏贾人,,0,2020-04-01 17:55:41
https://weibo.cn/comment/hot/IBk3yAQFo?rl=2,5976697560,包包s_,中国加油！早日结束疫情,0,2020-04-01 17:54:54
https://weibo.cn/comment/hot/IBk3yAQFo?rl=2,5496410070,宋小八·,,0,2020-04-01 17:46:33
https://weibo.cn/comment/hot/IBhd6DfDK?rl=2,5666644492,一个不愿意透露姓名的妇女主任,别太低估了欧洲防控疫情的能力，也别太高估了欧洲对中国的善意。,219,2020-04-01 10:13:16
https://weibo.cn/comment/hot/IBhd6DfDK?rl=2,2249872265,刘安娜小提琴的大备胎,听到没，说你呢特朗普，别无他用,176,2020-04-01 10:10:57
https://weibo.cn/comment/hot/IBhd6DfDK?rl=2,6008075445,行路cdx,组织舆论反攻啊，人家都攻击好几轮了还在这不痛不痒的唧唧，真不知道现在宣传口的还有没有骨头,123,2020-04-01 10:12:06
https://weibo.cn/comment/hot/IBhd6DfDK?rl=2,7024954370,人之出_1,先重视一下我们的教育吧，有的学校涉嫌复制香港黄尸模式，误导我们的孩子，把没有任何营养价值的东西拿来影响学生。,95,2020-04-01 10:15:20
